latitude,longitude,title,description
30.79086,81.483425,གྱང་སྣ་དགོན,SN_id: nan Remarks: Verified by Lhachok
29.323551,91.846945,བཀྲ་ཤིས་དོ་ཁ,SN_id: nan Remarks: ཀེ་རུ་ལྷ་ཁང་ནས་མར་ལམ་སྤྱིར་བཏང་འཁོར་ལམ་བརྒྱུད་སྤྱི་ལེ་བཞི་ཙམ་སོང་ན་ཁྲི་སྨོན་གྲོང་ཞེས་པའི་ཤར་གྱི་རི་འབུར་སྟེང་དགོན་དེ་མཇལ་རྒྱུ་ཡོད། 
29.992758,90.413406,ཡངས་པ་ཅན,SN_id: nan Remarks: Verified based on Mapcarta
29.429307,90.886344,ཇང་དགོན,SN_id: nan Remarks: nan
29.935235,91.020637,རྒྱལ་ལྷ་ཁང,SN_id: nan Remarks: nan
31.488205,79.442007,མཁར་རྩེ་ཇོ་བོ་ཨོག་དཀར་ཕུག་དགོན་པ,SN_id: nan Remarks: nan
30.009797,96.062292,,SN_id: nan Remarks: Not certain but this best fits the description for the temple.
31.565556,79.050833,ཟ་རང་བཀྲ་ཤིས་ཆོས་གླིང,SN_id: nan Remarks: nan
29.4991,91.028483,ཉི་མ་ཐང,SN_id: nan Remarks: nan
29.869785,91.631758,བ་དགོན་པ,SN_id: nan Remarks: Verified by Lhachok
32.510556,79.675278,བཀྲ་ཤིས་སྒང་དགོན,SN_id: nan Remarks: nan
28.174829,90.828641,པདམ་གླིང་ག྄,SN_id: nan Remarks: Verified by Lhachok
28.9057611687309,88.0177729312729,ས་སྐྱ,"SN_id: nan Remarks: VERIFIED,based of photos"
29.172724,88.587654,གངས་ཅན,SN_id: nan Remarks: Verified by Lhachok.
29.215087,88.408508,ཁྲོ་ཕུ,SN_id: nan Remarks: nan
30.007263,91.264516,སྣེའུ་ཟུར་དགོན,SN_id: nan Remarks: nan
28.876201,92.789595,,SN_id: nan Remarks: Verified by Lhachok
29.368168503409,88.0023270999771,ཐུབ་བསྟན་རྣམ་རྒྱལ,SN_id: nan Remarks: Verified by Lhachok
31.126919,80.756833,དྲི་མདའ་སྤོས་རིས་དགོན,SN_id: nan Remarks: Verified by Lhachok
29.470393,94.375079,,SN_id: nan Remarks: Verified by Lhachok
29.6544299793129,91.1285005645949,བསྟན་རྒྱས་གླིང,SN_id: nan Remarks: nan
32.221944,79.343889,གསེར་གཏི་དམ་ཆོས་གླིང་དགོན,SN_id: nan Remarks: nan
31.526667,79.901667,དྲི་ས་དགོན,SN_id: nan Remarks: nan
29.811755,91.761524,དག་པ་དགོན,SN_id: nan Remarks: nan
28.87591685,91.9013588,གྱའ་བཟང་དགོན,SN_id: nan Remarks: ཆོས་སྡེ་གོང་ནས་སྤྱིར་བཏང་འཁོར་ལམ་བརྒྱུད་སྤྱི་ལེ་བདུན་བརྒྱད་ཙམ་སོང་ན་ཡར་ལྷ་ཤམ་པོའི་རི་འདབས་གཡའ་བཟང་གྲོང་གི་ནུབ་རིའི་ལྡེབས་ཡར་ལྷ་ཤམ་པོའི་ཁ་ཁྲོད་དུ་དགོན་དེ་མཇལ་རྒྱུ་ཡོད།
31.543928,92.732318,,SN_id: nan Remarks: Verified by Lhachok
30.633366,92.005024,,SN_id: nan Remarks: nan
28.407108,89.524766,རྐྱང་བུ,"SN_id: nan Remarks: Verified based on the book""A Historical Atlas of Tibet"" There are huge ruins resembling to the monastery structure and this might have relocated to the currenct location."
29.757239,91.667398,རབ་རྒྱས་གླིང,SN_id: nan Remarks: nan
29.50564,84.965354,ཤལ་རི་དར་རྒྱས་གླིང,SN_id: nan Remarks: Verified by Lhachok. དར་རྒྱས་གླིང་ཞེས་པའི་ཡུལ་གྱི་བྱང་ངོས་རི་ལྡེབས་སུ་དགོན་དེ་མཇལ་བ་ཡིན།
29.424331,88.292552,དར་སྡིང ༼གསེར་སྒོ་ཁྲ་མོ༽,SN_id: nan Remarks: Verified by Lhachok
31.728056,79.2475,ཡིབ་རི་དགོན་པའི་དཀོར,SN_id: nan Remarks: nan
31.670833,79.831389,དུང་དཀར་བཀྲ་ཤིས་ཆོས་གླིང་དགོན,SN_id: nan Remarks: nan
29.926875,89.481388,ཟ་ཕུ་ལུང,SN_id: nan Remarks: Verified by Lhachok
28.88281,92.830689,,SN_id: nan Remarks: Verified based on GE
29.870032,91.216771,ན་ལེན་དྲ,SN_id: nan Remarks: nan
29.0900402850554,87.6274889881195,སེ་མཁར་ཆུང,"SN_id: nan Remarks: Verified based on the book""A Historical atlas of Tibet"""
29.117627,91.250076,དར་རྒྱས་ཆོས་སྡིངས,"SN_id: nan Remarks: ཡར་རྗེ་ཨོ་རྒྱན་གླིང་ནས་ནུབ་ངོས་ཀྱི་རི་ལྡེབས་སུ་འཁོར་ལམ་མེད་སྟབས་རྐང་ཐང་མར་ཆུ་ཚོད་གཅིག་མ་ཟིན་ཙམ་འཛེགས་ན་དགོན་དེར་འབྱོར། : Verified based on the book""ལྷོ་ཁའི་གནས་ཡིག་"""
29.008105,91.734754,ཚེ་རིང་ལྗོངས་ག༣༥༡,"SN_id: nan Remarks: Verified based on the book""ལྷོ་ཁའི་གནས་ཡིག""འཕྱོངས་རྒྱས་རྫོང་ནས་ཤར་ངོས་སུ་སྤྱི་ལེ་བདུན་ཙམ་སྤྱིར་བཏང་འཁོར་ལམ་བརྒྱུད་སོང་ན་དོན་མཁར་གྲོང་གི་ལྟག་ཏུ་དགོན་དེ་མཇལ་རྒྱུ་ཡོད།"
29.42964004,90.95419193,ཨུར་ཞང་ལྷ་ཁང,SN_id: nan Remarks: nan
29.119378,88.825411,ངོར་ཨེ་ཝམ་ཆོས་ལྡན,SN_id: nan Remarks: Verified based on:གཞིས་རྩེ་ས་ཁུལ་གྱི་གནས་ཡིག:: བཀྲིས་ལྷུན་པོ་དགོན་ནས་སྤྱི་ལེ་༣༠ཙམ་སོང་ནས་ལྷོ་ངོས་སུ་ཀྱོག་ན་ཨེ་རོང་ཞེས་པའི་གྲོང་དུ་འབྱོར་བ་དང་དེའི་ལྟག་ཏུ་དགོན་དེ་མཇལ་བ་ཡིན། ངོར་ཞེས་པ་ནི་ས་མིང་སྟེ་གཡག་གི་ངུར་སྒྲ་སྒྲོག་པའི་དོན་དང་། 
29.656667,91.13,ཊཤེ་སྨོན་གླིང,SN_id: nan Remarks: nan
29.096094,89.337409,བསེ་བྲག་སྒྲུབ་སྡེ,SN_id: nan Remarks: Verified by Lhachok based on Mapcarta
29.16499,87.522223,མངོན་དགའ་ཆོས་སྡེ,SN_id: nan Remarks: Verified based on Sakya Research Center Data. https://sakyaresearch.org NOTE: SHOWS IN LHATSE COUNTY
29.19493,86.616012,གཅུང་རི་བོ་ཆེ་སྐུ་འབུམ,SN_id: nan Remarks: only ruins left. there is another site with huge temple below the ruins. This could be the new location of the temple.
29.928666,91.11576,བསམ་གཏན་སྟེང,SN_id: nan Remarks: nan
29.956719,91.387994,ཁམས་ལུང་རི་ཁྲོད,SN_id: nan Remarks: nan
30.2541175217739,95.3749453676943,,SN_id: nan Remarks: ཞུས་མུའུ་དགོན་ 
29.522528,91.111923,གསང་ཕུ་དགོན་པ,SN_id: nan Remarks: nan
29.1413943174351,89.3812271796777,སྤོས་ཁང,SN_id: nan Remarks: Verified by Lhachok
29.231755,88.719068,བྱང་ཆེན་རི་ཁྲོད,SN_id: nan Remarks: Verified by Lhachok .
31.338611,79.4275,རྡོ་གཤམ་མུ་མཁར་དགོན,SN_id: nan Remarks: nan
28.329161,88.084101,བཀྲ་ཤིས་ཆོས་འཕེལ,"SN_id: nan Remarks: Verified based on the book""A Historical Atlas of Tibet"""
30.154138,92.166518,གཏེར་སྒྲོ་དགོན,SN_id: nan Remarks: nan
30.142606,91.550586,ཇོ་གདན་དགོན,SN_id: nan Remarks: nan
29.90734,91.36911,ཆོས་སྡིངས་དགོན,SN_id: nan Remarks: Was moved from the previous location and build it in a new location./Verified by Gen Jampa la from old age home.
31.458079,84.418951,བུར་དཀར་དགོན,SN_id: nan Remarks: སྤུ་དཀར་དགོན་
29.300436,91.971895,གདན་ས་མཐིལ,SN_id: nan Remarks: nan
28.929719,91.904662,ཆོས་སྡི་ཀོང,"SN_id: nan Remarks: Verified based on the book""ལྷོ་ཁའི་གནས་ཡིག""ཕོ་བྲང་ནས་ཡར་ཀླུངས་ཕྱོགས་སུ་འཁོར་ལམ་བརྒྱུད་སྤྱི་ལེ་ཉི་ཤུ་རྩ་གཉིས་ཙམ་སོང་ན་ཆོས་སྡེ་གོང་གྲོང་དབུས་སུ་དགོན་དེ་མཇལ་རྒྱུ་ཡོད། "
29.793424,90.773998,སྙན་དགོན་པ,SN_id: nan Remarks: nan
29.928751,91.070506,གྲུབ་རྒྱལ་དགོན,SN_id: nan Remarks: nan
29.470868,90.175109,རུ་དགོན,SN_id: nan Remarks: nan
28.183673,91.283281,ཐིག་ཕྱི་དགོན་ག༤༡༨༤,"SN_id: nan Remarks: Verified based on  the book ""ལྷོ་ཁའི་གནས་ཡིག་"" ཐིག་ཕྱི་གྲོང་དབུས་སུ་དགོན་དེ་མཇལ་རྒྱུ་ཡོད།"
29.0335616331419,87.6649296346172,དགོན་པ་ཤར,"SN_id: nan Remarks: Verified based on the book""A Historical atlas of Tibet"""
31.230556,79.922222,མདའ་པ་དགོན་པ,SN_id: nan Remarks: nan
29.986012,91.007121,སེ་སྨུག་དོང,SN_id: nan Remarks: nan
28.416574,85.377373,ན,SN_id: nan Remarks: not certain but this is the only site matches the descriptions. ::There is confusion between་snt175 and snt733
29.2016889249985,89.2661457138637,དཔལ་རི,SN_id: nan Remarks: Verified by Lhachok
29.671557,91.055994,གནས་ཆུང་གྲྭ་ཚང,SN_id: nan Remarks: nan
29.715218,90.957443,ར་ཚག་དགོན,SN_id: nan Remarks: nan
29.774392,91.956953,སྤངས་ས་དགོན,SN_id: nan Remarks: nan
28.517567,86.484777,དིང་རི་རླངས་འཁོར,SN_id: nan Remarks: nan
29.3628270812258,87.417678997368,བསམ་གྲུབ་དགའ་ལྡན,SN_id: nan Remarks: Verified by Lhachok
29.736114,91.966681,རིན་ཆེན་གླིང,SN_id: nan Remarks: nan
29.133356,91.73346,དཔའ་བོ་དགོན,SN_id: nan Remarks: བེེ་རོ་ཕུག་ནས་སྤྱི་ལེ་གཉིས་ཙམ་སྤྱིར་བཏང་འཁོར་ལམ་བརྒྱུད་གྱེན་དུ་སོང་ན་སྤུན་བདུན་གྲོང་གི་རི་འབུར་སྟེང་དགོན་དེ་མཇལ་ཐུབ།
31.64,78.986389,ལྷ་ཡུལ་དགོན་པ,SN_id: nan Remarks: nan
29.14768069,91.77535325,བཀྲ་ཤིས་ཆོས་སྡེ,"SN_id: nan Remarks: Verified based on the book ""ལྷོ་ཁའི་གནས་ཡིག་""བཀྲ་ཤིས་ཐོག་མེད་ནས་བཀྲ་ཤིས་ཟམ་པ་ཐོན་ཏེ་སྤྱི་ལེ་གཅིག་ཙམ་སོང་ན་བཀྲ་ཤིས་ཞོལ་པ་གྲོང་གི་རི་འགྲམ་དུ་དགོན་དེ་མཇལ་རྒྱུ་ཡོད། "
29.79727,91.609094,བཙུན་མོ་ཚལ,SN_id: nan Remarks: Verified by Lhachok
31.531389,79.227778,རི་ལྟེ་སྒང་དགོན་པ,SN_id: nan Remarks: nan
29.6523319712407,91.1354322701612,ཀརྨ་ཤག,SN_id: nan Remarks: nan
29.896499,91.257544,དགའ་ལྡན་ཆོས་འཁོར,SN_id: nan Remarks: funded bty goverment
28.4591409104225,89.6149471492163,ན,"SN_id: nan Remarks: Verified based on the book""A Historical Atlas of Tibet"" There are huge ruins resembling to the monastery structure and this might have relocated to the currenct location."
31.129795,80.640045,གུ་རུ་གྱམ་དགོན,SN_id: nan Remarks: Verified by Lhachok
29.978277,91.182011,ཤར་དགོན,SN_id: nan Remarks: nan
29.640833,91.220278,ཚལ་གུང་ཐང,SN_id: nan Remarks: nan
28.924835,89.595287,དཔལ་འཁོར་ཆོས་སྡེ,"SN_id: nan Remarks: Verified by Lhachok based on the book""The cultural monuments of Tibet"",Michalel hess, vol2"
29.97356,90.766649,ཆུ་བཟང་དགོན,SN_id: nan Remarks: nan
29.807778,91.554444,ལ་མོ་དགོན,SN_id: nan Remarks: nan
31.341928,79.781274,མ་ནམ་བྱང་ཆུབ་གླིང་དགོན་པ,SN_id: nan Remarks: nan
31.724444,79.248611,ལུགས་བྲག་གདོང་མངོན་དགའ་དགོན,SN_id: nan Remarks: nan
30.196267,93.12197,,SN_id: nan Remarks: Verified by Lhachok
28.833706,90.099648,ར་ལུང,"SN_id: nan Remarks: Verified by Lhachok based on the book""The cultural monuments of Tibet"",Michalel hess, vol2"
30.651763,81.369296,གོ་བཙུགས་དགོན,"SN_id: nan Remarks: Verified based on the book""A historical atlas of Tibet"" Karl - Ruined"
29.552131,94.534046,,SN_id: nan Remarks: not certain but this is the only site in this town.
29.746174,90.69401,གནས་ནང་དགོན,SN_id: nan Remarks: Verified by Lhachok
28.178887,90.827501,གྲོ་བོ་ལུང་ག༣༦༡༨,"SN_id: nan Remarks: Verified based on  the book ""ལྷོ་ཁའི་གནས་ཡིག་"" སྲས་མཁར་དགུ་ཐོག་ནས་ལྷོ་ངོས་ཀྱི་རིར་རྐང་ཐང་མར་ཆུ་ཚོད་གཅིག་ལྷག་ཙམ་ཞིག་འཛེགས་ན་མི་ལ་དང་མར་པ་ཐོག་མར་མཇལ་ས་མཐུན་རྐྱེན་ཞིང་ཞེས་པའི་སྟེང་ནས་ཞལ་ནུབ་བྱང་མཚམས་སུ་གཏད་པའི་དགོན་དེ་མཇལ་གྱི་རེད།"
31.107562,81.320986,ཌྲིརཕུཀ,SN_id: nan Remarks: nan
29.824902,91.867342,རྒྱལ་སྟེང་དགོན,SN_id: nan Remarks: nan
31.4045951980084,88.9827370058497,,SN_id: nan Remarks: nan
31.484141,94.391494,,SN_id: nan Remarks: Verified by Lhachok
31.4922557052387,94.6526903683259,,SN_id: nan Remarks: Verified by Lhachok
30.012388,91.327084,པོ་ཏོ་དགོན,SN_id: nan Remarks: nan
31.929722,79.544722,རབ་རྒྱས་གླིང་དགོན་པ,SN_id: nan Remarks: nan
29.2154608118488,89.1743131076193,དགའ་སྡོང,SN_id: nan Remarks: Verified by Lhachok
30.207218,95.38537,,SN_id: nan Remarks: Verified by Lhachok
29.446137,89.537521,སྨན་རི,SN_id: nan Remarks: Verified by Lhachok
28.195083,86.828121,རོང་བུ,SN_id: nan Remarks: Highest temple in the world.Verified by Lhachok
9.651673,84.175128,སྐྲ་བདུན་རྩེ,SN_id: nan Remarks: Verified by Lhachok.
27.431624,88.915363,བཀའ་བརྒྱུད,SN_id: nan Remarks: གཞིས་རྩེ་ས་ཁུལ་གྱི་གནས་ཡིག::གྲོ་མོ་ཤར་གསིང་མ་སྟེ་ད་ལྟའི་གྲོ་མོ་རྫོང་ནས་སྤྱི་ལེ་༢༧ཙམ་སོང་ན་ཐང་ཤིང་གི་ཁྲོད་རི་བོའི་པོར་དགོན་དེ་ངོ་མཚར་དང་བཅས་[page 48] མཇལ་རྒྱུ་ཡོད།
29.655833,91.107222,བར་མ་རི,SN_id: nan Remarks: nan
31.610278,79.01,བྱེ་དཀར་རྣམ་རྒྱལ་ལྷ་རྩེ་དགོན་པ,SN_id: nan Remarks: nan
28.858405,89.955457,དབེན་རྩ,SN_id: nan Remarks: ར་ལུང་དགོན་ནས་འཁོར་ལམ་བརྒྱུད་སྤྱི་ལེ་༢༢ཙམ་མར་ཡོང་ན་ལུངདམར་གྲོང་གི་ལྟག་ཏུ་བཙུན་མའི་དགོན་དེ་མཇལ་རྒྱུ་ཡོད། 
28.516828,92.25336,མཁར་སྟེང་དགོན་ག༣༤༧༧,SN_id: nan Remarks: Verified based on GE.Sites shows on the map
28.093868,91.121439,མཁར་ཆུ་དགོན་ག༤༡༩༥,"SN_id: nan Remarks: Verified by based on the book ""ལྷོ་ཁའི་གནས་ཡིག"" དེ་ནས་ལྷོ་ངོས་ཀྱི་ནགས་རིར་རྐང་ཐང་མར་ཆུ་ཚོད་གཉིས་ལྷག་ཙམ་དང་། འཁོར་ལམ་བརྒྱུད་སྤྱི་ལེ་བརྒྱད་དགུ་ཙམ་སོང་ན་ལྕགས་ཕུར་ཅན་ཞེས་པའི་རི་བོའི་སྟེང་ཐང་ཤིང་དང་ཤུག་པ་ལ་སོགས་ལྗོན་ཤིང་སྣ་ཚོགས་ཀྱི་ཁྲོད་དུ་དགོན་དེ་མཇལ་རྒྱུ་ཡོད། "
29.097196,92.167515,རི་སཁོ་ཆོས་སྡེ་?,"SN_id: nan Remarks: Not certain but verified based on the book""ལྷོ་ཁའི་གནས་ཡིག"" རྫོང་གནས་ཡུལ་ནས་སྤྱི་ལེ་གཅིག་ཙམ་གྱི་གད་སྟེང་ན་ལྷ་རྒྱ་རིའི་ཕོ་བྲང་རྙིང་པ་དང་། ཕོ་བྲང་གསར་པ་དགའ་ལྡན་རྩེ་སོགས་ཀྱི་རྗེས་ཤུལ་གྱང་གོག་ཡོད། དེ་དང་ཐག་ཉེ་བའི་གྲོང་དབུས་སུ་དགོན་དེ་མཇལ་རྒྱུ་ཡོད་"
28.9975799404056,87.6503171289863,ཐུབ་བསྟན་དགེ་འཕེལ,SN_id: nan Remarks: Verified by Lhachok
29.136554,88.992645,རྒྱན་གོང,SN_id: nan Remarks: Verified based on:གཞིས་རྩེ་ས་ཁུལ་གྱི་གནས་ཡིག:: 
30.8475,81.561667,བོན་རི་དགོན,SN_id: nan Remarks: nan
31.531944,79.906389,བེ་སྡོང་པོ་དགོན་པ,SN_id: nan Remarks: nan
29.650833,91.133333,རབ་གསལ་བཙན་ཁང,SN_id: nan Remarks: nan
29.942942,91.028075,ན་མོ་དགོན,SN_id: nan Remarks: nan
29.784369,91.413005,གྲབ་གསེར་ཁང,SN_id: nan Remarks: nan
29.4314067295886,87.7562477320746,རིན་ཆེན་སྒང,SN_id: nan Remarks: Verified by based on mapcarta
29.540948,94.491967,,SN_id: nan Remarks: Verified by Lhachok
29.228821,94.064828,,SN_id: nan Remarks: Verified based on GE
31.002171,81.362171,རྫུ་འཕྲུལ་ཕུང་དགོན,"SN_id: nan Remarks: Verified based on the book""Historial Atlast of Tibet""་kar rayva"
29.4545166351144,90.1825215397479,བཟང་རི་དགོན,SN_id: nan Remarks: nan
28.992758,91.688548,དཔལ་རི་དགོན་ག༦༦༥,"SN_id: nan Remarks: Verified based on the book""ལྷོ་ཁའི་གནས་ཡིག""འཕྱོངས་རྒྱས་རྫོང་ནས་ཤར་ལྷོའི་ཕྱོགས་སུ་སྤྱི་ལེ་ལྔ་ཙམ་སྤྱིར་བཏང་འཁོར་ལམ་བརྒྱུད་སོང་ན་དཔལ་རི་གྲོང་གི་རི་འབུར་སྟེང་དགོན་དེ་ཆགས་ཡོད། "
29.648024,89.669462,ལྡིང་མ,SN_id: nan Remarks: Verified by Lhachok. 
29.229511,90.929023,དྭགས་པོ་གྲྭ་ཚང་ག༣༠༨,SN_id: nan Remarks: Verified by Gen Dawa la
28.4261420086287,92.3635686555265,བྲ་འོར་དགོན་ག༤༦༣༢,"SN_id: nan Remarks: Verified based on the book""ལྷོ་ཁའི་གནས་ཡིག"
31.931111,79.359722,སུ་མོ་རུ་བསམ་གཏན་ཆོས་གླིང,SN_id: nan Remarks: nan
29.623293,91.080702,ཕྱིར་མིག་ལུང,SN_id: nan Remarks: nan
30.087554,91.564239,བེན་རྫ་དགོན,SN_id: nan Remarks: nan
31.84,79.3,དགའ་སེར་བསམ་གཏན་དར་རྒྱས་གླིང་དགོན་པ,SN_id: nan Remarks: nan
29.623293,91.080702,སངས་རྒྱས་དགོན་པ,SN_id: nan Remarks: nan
29.910681,91.602369,ལོ་དགོན་པ,SN_id: nan Remarks: nan
31.033364,81.266581,ཆོས་སྐུ་དགོན,"SN_id: nan Remarks: Verified based on the book""Historial Atlast of Tibet""་kar rayva"
28.940377,89.557235,རྩེ་ཆེན,"SN_id: nan Remarks: Verified by Lhachok based on the book""The cultural monuments of Tibet"",Michalel hess, vol2"
29.573526,94.468317,,SN_id: nan Remarks: Verified based on the translated Map of Nyinchi
29.291531,95.230178,,SN_id: nan Remarks: Verified by Lhachok
29.1726678876169,86.7162871638014,གཉའ་ཁྲི་ལུང,SN_id: nan Remarks: Verified by Lhachok
29.476694,94.690442,,SN_id: nan Remarks: Not certain but this the only looks like temple.
28.681402,89.856351,གྲོ་མོ་ཆེ,SN_id: nan Remarks: Verified by Lhachok.
31.889167,81.2225,བྲག་སྐྱ་དགོན,SN_id: nan Remarks: nan
29.75856,91.47558,དགའ་ལྡན་དགོན,SN_id: nan Remarks: Shows on GE
30.272392,93.066089,,SN_id: nan Remarks: Verified by Lhachok
29.499097,91.028524,སྦེ་སེར་དགོན,SN_id: nan Remarks: nan
29.677062,89.137061,ཞང་ཞོང,SN_id: nan Remarks: nan
29.229852,91.775123,ལྔ་མཅོད་གྲྭ་ཚང,"SN_id: nan Remarks: Verified based on the book ""ལྷོ་ཁའི་གནས་ཡིག་""དགོན་དེ་ནི་དགའ་ལྡན་ཆོས་འཁོར་གླིང་གི་གཡོན་ངོས་སུ་ཆགས་ཡོད། "
31.851111,78.859722,ཕུ་རི་དགོན་པ,SN_id: nan Remarks: nan
28.878013,89.660258,གླིང་བུ,SN_id: nan Remarks: Verified by Lhachok.
29.274712,90.787124,གོང་དཀར་བཤད་སྒྲུབ་གླིང་ག༣༥༠༨,SN_id: nan Remarks: Verified by Gen Dawa from Lhoka Gongkar
29.977759,98.050441,,SN_id: nan Remarks: nan
32.8390647548638,100.822155252863,བུ་རྩ་དགོན་པ,"SN_id: SNQ5 Remarks: Verified based on the book ""Monasteries of Amdo"""
32.87099,100.786321,སྒོ་མང་དགོན་པ,"SN_id: SNQ7 Remarks: Verified based on the book ""Monasteries of Amdo"""
32.7656645178549,100.386957044244,ཉ་རྒན་དགོན་པ,"SN_id: SNQ14 Remarks: Verified based on the book ""Monasteries of Amdo"""
33.1319406664243,100.3898980295,མདོ་གོང་མ་དགོན་པ,"SN_id: SNQ24 Remarks: Verified based on the book ""Monasteries of Amdo"""
32.754757,100.853474,ར་ཡ་དགོན་པ,"SN_id: SNQ114 Remarks: Verified based on mapcarta +""Monasteries of Amdo"""
32.971215,100.077272,སྟག་ཐོག་དགོན་པ,"SN_id: SNQ119 Remarks: Verified based on mapcarta +""Monasteries of Amdo"""
32.720036,100.869589,རྒྱུད་སྡེ་དགོན་པ,"SN_id: SNQ126 Remarks: Verified based on the book ""Monasteries of Amdo"""
32.717676,100.86232,པན་ཆེན་དགོན་པ,"SN_id: SNQ132 Remarks: Verified based on the book ""Monasteries of Amdo"""
32.768143,100.804999,བཀྲ་ལོ་དགོན་པ,"SN_id: SNQ135 Remarks: Verified based on the book""monasteries of Amdo"""
32.792505,100.79725,དཔལ་སྡེ་དགོན་པ,"SN_id: SNQ148 Remarks: Verified based on the book ""Monasteris of Amdo"""
32.893232,100.800341,ཨ་སྐྱོང་རྒྱ་དགོན་པ་སྔགས་བཤད་སྒྲུབ་གླིང,"SN_id: SNQ201 Remarks: Verified based on the book ""Monasteris of Amdo"""
32.971215,100.077272,ཀྱི་ལུང་དགོན་པ,"SN_id: SNQ212 Remarks: Verified based on the book""monasteries of Amdo"""
32.6851453848536,100.950223027239,དགེ་རྩེའི་དགོན་པ,"SN_id: SNQ279 Remarks: Verified based on the book""monasteries of Amdo"""
32.9197499543455,100.193344194821,མཁར་ནང་འགབ་མ་དགོན་པ,"SN_id: SNQ347 Remarks: Verified based on the book""monasteries of Amdo"""
33.0596026002833,100.029136306047,མཁར་ནང་དགོན་པ,"SN_id: SNQ348 Remarks: Verified based on the book ""Monasteris of Amdo"""
32.677478,101.126207,དྷི་མདའ་དགོན་བདེ་ཆེན་ཆོས་གླིང,"SN_id: SNQ373 Remarks: Verified based on the book ""Monasteris of Amdo"""
32.83910077,100.822163,ཝེ་མདའ་དགོན་པ,"SN_id: SNQ536 Remarks: Verified based on the book ""Monasteris of Amdo"""
33.091891,100.47362,སྤང་ཡུས་དགོན་པ,"SN_id: SNQ567 Remarks: Verified based on the book ""Monasteries of Amdo"""
32.919454,100.772739,ལྕགས་རི་དགོན་པའམ་འབྲོས་སྒོང་དགོན་པ,SN_id: SNQ658 Remarks: Verified based on mapcarta
32.565434,100.599212,གྲུབ་ཆེན་དགོན་པ,"SN_id: SNQ749 Remarks: Verified based on the book""Monasteries of Amdo"""
32.905578,100.623296,གླང་འབུད་དགོན་པ,"SN_id: SNQ750 Remarks: Verified based on the book""Monasteries of Amdo"""
32.799384802326,100.279783303469,མདོ་འགབ་མ་དགོན་པ,"SN_id: SNQ762 Remarks: Verified based on the book""Monasteries of Amdo"""
32.8995083134993,100.776559223712,པན་ནག་དགོན་པ,"SN_id: SNQ791 Remarks: Verified based on the book ""Monasteries of Amdo"""
32.829285,95.569243,བེ་སྤྲེལ་དགོན་པ,SN_id: SNQ592 Remarks: Verified by lhachok
32.498234,95.285862,རུ་བ་བར་མ,SN_id: SNQ31 Remarks: Verified by Lhachok
32.497966,95.286741,རུ་བ་སྟོད་མ,SN_id: SNQ524 Remarks: Verified by lhachok
32.500412,95.288542,བག་ནག་དགོན་ནམ་རྫ་ནག་བླ་ཆེན་བྱམས་པ་གླིང,SN_id: SNQ587 Remarks: Verified by lhachok
36.614224,101.767601,ཚང་ཅིང་ཟི,SN_id: SNQ47 Remarks: Verified based on mapcarta
36.64086,101.782749,ཅིང་ཐ་ཟི,SN_id: SNQ51 Remarks: Verified by Gen Gaychoe from Ragya monastery
36.642137,101.7818,ཧོང་ཇོའི་ཟི,SN_id: SNQ164 Remarks: Verified by Gen Gaychoe from Ragya monastery
36.6181667747012,101.782732608609,ཏ་ཧོ་ཟི,SN_id: SNQ724 Remarks: Verified by Gen Gaychoe from Ragya monastery
33.7212437562537,99.4272185256626,དྭངས་གཞུང་སྨུག་སྐར་ཆོས་སྒར,"SN_id: SNQ99 Remarks: Verified based on the book""Monasteries of Amdo"""
33.4012424114075,100.11462711596,བུ་དོན་དགོན་པ,SN_id: SNQ176 Remarks: Verifedbased on the book Monasteries of Amdo
33.683064,99.458017,སྒང་པ་དགོན་པ,SN_id: SNQ257 Remarks: Verified by Lhachok
33.7039693213769,99.4288479733142,རྡོ་རུ་བ་དགོན་པ,"SN_id: SNQ327 Remarks: Verified based on the book ""Monasteries of Amdo"""
33.897734,99.132868,སྟག་ཐོག་དགོན་པ,SN_id: SNQ398 Remarks: Verified by Lhachok
33.683315,99.756541,དུང་ཆུང་དགོན་པ,SN_id: SNQ467 Remarks: Verified by Lhachok
33.716027,99.233759,ཁྲ་གླིང་དགོན་བཀྲ་ཤིས་ཆོས་ལྡན་གླིང,SN_id: SNQ481 Remarks: Verified based on mapcarta
32.870927,99.632929,དཔོན་སྐོར་དགོན་པ,SN_id: SNQ502 Remarks: Verified based on mapcarta
33.559205,100.160337,སྡེར་ནང་དགོན་པ,SN_id: SNQ608 Remarks: Verified by Lhachok
33.7210125843574,99.4272062382077,བྲོང་བའི་ཆོས་སྒར,SN_id: SNQ668 Remarks: Verified by Lhachok
33.491862,98.970405,གསང་རུ་མ་དགོན་པ,"SN_id: SNQ704 Remarks: Verified based on the book ""Monasteries of Amdo"""
33.730104,99.502038,སྙན་མོ་དགོན་པ,SN_id: SNQ771 Remarks: Vissible on GE
37.12207,101.557514,ཐ་ཡན་ཆི་ཆུང་བ་དགའ་ལྡན་རི་ཆེན་གླིང,"SN_id: SNQ20 Remarks: Not sure, there is no gonpas in the town and based on the information proVided in the book it suggest might only be a small house because no monks in it."
